server_id,timestamp,cpu_pct,mem_pct
server_11,21:13:05,32.77,37.06
server_11,21:13:10,65.48,71.09
server_11,21:13:15,33.79,45.0
server_11,21:13:20,56.96,56.96
server_11,21:13:25,88.77,99.68
server_11,21:13:30,88.39,89.59
server_11,21:13:35,92.67,28.61
server_11,21:13:40,97.93,99.3
server_11,21:13:45,64.19,42.51
server_11,21:13:50,5.67,87.23
server_11,21:13:55,20.76,16.57
server_11,21:14:00,21.2,15.97
server_11,21:14:05,62.89,70.73
server_11,21:14:10,65.97,78.28
server_11,21:14:15,65.73,42.76
server_11,21:14:20,56.95,51.73
server_11,21:14:25,72.22,58.32
server_11,21:14:30,25.99,46.34
server_11,21:14:35,97.48,23.85
server_11,21:14:40,55.04,41.68
server_11,21:14:45,40.02,67.87
server_11,21:14:50,88.33,86.14
server_11,21:14:55,46.0,41.22
server_11,21:15:00,58.53,56.43
server_11,21:15:05,36.63,42.67
server_11,21:15:10,43.84,43.75
server_11,21:15:15,42.36,61.93
server_11,21:15:20,56.21,68.18
server_11,21:15:25,26.68,17.07
server_11,21:15:30,56.13,55.76
server_11,21:15:35,53.94,57.61
server_11,21:15:40,63.76,47.13
server_11,21:15:45,45.14,62.17
server_11,21:15:50,25.74,42.31
server_11,21:15:55,96.66,15.56
server_11,21:16:00,26.4,29.17
server_11,21:16:05,24.27,23.5
server_11,21:16:10,95.08,99.23
server_11,21:16:15,34.06,43.18
server_11,21:16:20,73.34,52.95
server_11,21:16:25,45.93,49.21
server_11,21:16:30,25.88,27.55
server_11,21:16:35,87.98,26.9
server_11,21:16:40,41.86,39.88
server_11,21:16:45,58.57,57.66
server_11,21:16:50,51.08,57.76
server_11,21:16:55,25.37,38.19
server_11,21:17:00,14.06,88.9
server_11,21:17:05,54.88,61.5
server_11,21:17:10,50.12,39.11
server_11,21:17:15,96.27,95.99
server_11,21:17:20,64.43,66.59
server_11,21:17:25,47.09,31.92
server_11,21:17:30,40.05,56.04
server_11,21:17:35,90.77,91.76
server_11,21:17:40,59.77,65.2
server_11,21:17:45,24.77,29.88
server_11,21:17:50,43.11,60.48
server_11,21:17:55,33.56,47.7
server_11,21:18:00,12.04,99.6
server_11,21:18:05,57.97,49.43
server_11,21:18:10,37.73,24.2
server_11,21:18:15,0.62,91.56
server_11,21:18:20,66.0,54.08
server_11,21:18:25,35.81,42.36
server_11,21:18:30,95.62,92.06
server_11,21:18:35,43.78,26.74
server_11,21:18:40,99.71,10.65
server_11,21:18:45,33.0,29.58
server_11,21:18:50,68.88,50.52
server_11,21:18:55,96.09,11.39
server_11,21:19:00,93.01,19.18
server_11,21:19:05,97.41,92.4
server_11,21:19:10,87.0,88.57
server_11,21:19:15,47.43,43.62
server_11,21:19:20,33.33,43.73
server_11,21:19:25,68.51,90.8
server_11,21:19:30,87.21,85.26
server_11,21:19:35,64.21,77.84
server_11,21:19:40,35.13,55.58
server_11,21:19:45,53.01,59.6
server_11,21:19:50,93.29,25.17
server_11,21:19:55,60.47,68.22
server_11,21:20:00,35.31,45.81
server_11,21:20:05,89.91,94.41
server_11,21:20:10,48.49,43.08
server_11,21:20:15,30.67,7.56
server_11,21:20:20,33.69,18.44
server_11,21:20:25,38.71,33.2
server_11,21:20:30,15.17,91.57
server_11,21:20:35,32.34,37.2
server_11,21:20:40,46.58,58.61
server_11,21:20:45,1.15,99.76
server_11,21:20:50,64.62,56.82
server_11,21:20:55,60.09,70.05
server_11,21:21:00,64.28,70.34
server_11,21:21:05,28.41,80.62
server_11,21:21:10,41.69,65.27
server_11,21:21:15,69.81,64.35
server_11,21:21:20,62.58,66.27
server_11,21:21:25,93.94,92.73
server_11,21:21:30,31.44,25.58
server_11,21:21:35,21.78,30.48
server_11,21:21:40,43.44,50.96
server_11,21:21:45,42.62,35.96
server_11,21:21:50,81.1,26.47
server_11,21:21:55,71.57,35.46
server_11,21:22:00,90.47,98.62
server_11,21:22:05,53.87,66.05
server_11,21:22:10,46.41,53.41
server_11,21:22:15,29.0,42.07
server_11,21:22:20,74.8,40.27
server_11,21:22:25,55.0,53.32
server_11,21:22:30,53.16,42.18
server_11,21:22:35,43.01,27.57
server_11,21:22:40,25.27,25.83
server_11,21:22:45,29.86,36.56
server_11,21:22:50,48.7,52.37
server_11,21:22:55,21.01,27.32
server_11,21:23:00,49.17,72.41
server_11,21:23:05,92.04,22.53
server_11,21:23:10,44.71,46.92
server_11,21:23:15,25.46,46.27
server_11,21:23:20,8.54,96.45
server_11,21:23:25,21.86,35.26
server_11,21:23:30,49.85,61.35
server_11,21:23:35,63.82,58.34
server_11,21:23:40,0.66,96.56
server_11,21:23:45,50.8,49.08
server_11,21:23:50,26.88,38.09
server_11,21:23:55,74.97,56.41
server_11,21:24:00,50.82,45.28
server_11,21:24:05,93.94,3.03
server_11,21:24:10,63.78,60.17
server_11,21:24:15,46.71,16.36
server_11,21:24:20,23.89,86.87
server_11,21:24:25,53.18,59.36
server_11,21:24:30,16.81,89.96
server_11,21:24:35,31.98,40.22
server_11,21:24:40,82.55,27.04
server_11,21:24:45,56.43,66.39
server_11,21:24:50,56.43,43.96
server_11,21:24:55,23.55,24.53
server_11,21:25:00,25.18,83.84
server_11,21:25:05,48.6,24.88
server_11,21:25:10,52.57,68.12
server_11,21:25:15,21.93,27.81
server_11,21:25:20,64.34,77.4
server_11,21:25:25,23.32,46.57
server_11,21:25:30,56.71,70.15
server_11,21:25:35,52.78,80.6
server_11,21:25:40,20.86,33.0
server_11,21:25:45,99.69,86.88
server_11,21:25:50,99.66,0.85
server_11,21:25:55,7.2,85.44
server_11,21:26:00,0.73,81.31
server_11,21:26:05,62.92,68.82
server_11,21:26:10,50.56,45.75
server_11,21:26:15,25.72,26.52
server_11,21:26:20,0.36,83.9
server_11,21:26:25,3.82,96.41
server_11,21:26:30,62.59,44.04
server_11,21:26:35,40.87,51.13
server_11,21:26:40,26.08,33.65
server_11,21:26:45,50.35,52.52
server_11,21:26:50,46.6,64.61
server_11,21:26:55,67.96,40.79
server_11,21:27:00,95.11,84.23
server_11,21:27:05,25.18,34.3
server_11,21:27:10,22.75,91.26
server_11,21:27:15,96.89,28.04
server_11,21:27:20,31.1,45.03
server_11,21:27:25,46.85,58.74
server_11,21:27:30,47.04,64.64
server_11,21:27:35,59.03,67.15
server_11,21:27:40,51.35,54.35
server_11,21:27:45,9.77,96.82
server_11,21:27:50,25.53,86.33
server_11,21:27:55,78.71,57.9
server_11,21:28:00,80.72,18.96
server_11,21:28:05,23.48,43.04
server_11,21:28:10,29.28,40.0
server_11,21:28:15,89.87,11.74
server_11,21:28:20,41.61,62.09
server_11,21:28:25,78.23,42.98
server_11,21:28:30,94.78,81.09
server_11,21:28:35,1.45,82.84
server_11,21:28:40,55.16,41.27
server_11,21:28:45,28.96,39.73
server_11,21:28:50,86.76,6.62
server_11,21:28:55,46.43,50.14
server_11,21:29:00,21.35,38.82
server_11,21:29:05,23.71,83.2
server_11,21:29:10,36.92,70.95
server_11,21:29:15,72.11,32.34
server_11,21:29:20,65.97,71.4
server_11,21:29:25,65.76,43.96
server_11,21:29:30,22.3,32.51
server_11,21:29:35,60.97,66.94
server_11,21:29:40,20.93,0.0
server_11,21:29:45,32.99,35.07
server_11,21:29:50,60.4,46.57
server_11,21:29:55,71.11,54.18
server_11,21:30:00,29.89,28.7
server_11,21:30:05,44.77,52.53
server_11,21:30:10,91.4,24.49
server_11,21:30:15,81.06,11.64
server_11,21:30:20,58.02,30.41
server_11,21:30:25,63.02,65.12
server_11,21:30:30,40.03,38.26
server_11,21:30:35,45.88,50.17
server_11,21:30:40,79.84,53.77
server_11,21:30:45,27.43,20.45
server_11,21:30:50,24.25,24.65
server_11,21:30:55,55.29,59.51
server_11,21:31:00,86.37,98.22
server_11,21:31:05,10.11,96.21
server_11,21:31:10,1.03,94.04
server_11,21:31:15,35.56,25.8
server_11,21:31:20,25.27,18.4
server_11,21:31:25,46.07,62.72
server_11,21:31:30,53.66,46.07
server_11,21:31:35,21.35,31.44
server_11,21:31:40,25.56,91.48
server_11,21:31:45,2.6,95.62
server_11,21:31:50,34.02,39.24
server_11,21:31:55,46.39,45.28
server_11,21:32:00,63.62,55.25
server_11,21:32:05,21.82,94.63
server_11,21:32:10,52.92,43.8
server_11,21:32:15,96.07,86.28
server_11,21:32:20,58.17,43.18
server_11,21:32:25,88.97,2.22
server_11,21:32:30,84.35,17.38
server_11,21:32:35,50.99,34.12
server_11,21:32:40,32.55,33.39
server_11,21:32:45,35.67,40.19
server_11,21:32:50,63.94,50.31
server_11,21:32:55,88.82,3.04
server_11,21:33:00,41.97,49.43
server_11,21:33:05,66.61,67.21
server_11,21:33:10,93.85,1.04
server_11,21:33:15,18.65,88.51
server_11,21:33:20,39.3,31.29
server_11,21:33:25,55.46,51.7
server_11,21:33:30,58.78,44.44
server_11,21:33:35,53.23,32.67
server_11,21:33:40,21.05,84.17
server_11,21:33:45,39.73,45.22
server_11,21:33:50,38.76,25.33
server_11,21:33:55,49.66,61.46
server_11,21:34:00,74.69,33.57
server_11,21:34:05,31.99,26.53
server_11,21:34:10,51.85,67.68
server_11,21:34:15,98.62,88.54
server_11,21:34:20,44.7,68.1
server_11,21:34:25,49.58,50.33
server_11,21:34:30,22.5,40.28
server_11,21:34:35,88.54,27.64
server_11,21:34:40,33.43,29.8
server_11,21:34:45,67.44,31.77
server_11,21:34:50,25.49,33.02
server_11,21:34:55,61.02,63.24
server_11,21:35:00,20.8,81.24
server_11,21:35:05,40.3,37.52
server_11,21:35:10,68.4,55.78
server_11,21:35:15,46.67,41.04
server_11,21:35:20,93.86,89.3
server_11,21:35:25,99.05,14.08
server_11,21:35:30,95.39,81.9
server_11,21:35:35,11.18,92.03
server_11,21:35:40,55.82,59.21
server_11,21:35:45,93.85,14.01
server_11,21:35:50,36.71,36.22
server_11,21:35:55,31.48,26.75
server_11,21:36:00,95.2,13.06
server_11,21:36:05,51.65,55.01
server_11,21:36:10,55.85,71.68
server_11,21:36:15,43.14,41.25
server_11,21:36:20,52.12,76.7
server_11,21:36:25,39.25,22.22
server_11,21:36:30,55.44,58.5
server_11,21:36:35,28.15,95.89
server_11,21:36:40,81.9,6.88
server_11,21:36:45,32.26,27.16
server_11,21:36:50,61.53,33.79
server_11,21:36:55,48.61,55.61
server_11,21:37:00,24.04,43.49
server_11,21:37:05,58.75,53.29
server_11,21:37:10,85.35,8.7
server_11,21:37:15,84.69,21.34
server_11,21:37:20,54.74,57.8
server_11,21:37:25,63.38,31.88
server_11,21:37:30,68.28,51.89
server_11,21:37:35,30.65,47.99
server_11,21:37:40,87.34,82.64
server_11,21:37:45,69.92,73.91
server_11,21:37:50,90.71,28.56
server_11,21:37:55,56.99,59.48
server_11,21:38:00,30.17,35.01
server_11,21:38:05,47.6,24.02
server_11,21:38:10,86.16,0.14
server_11,21:38:15,37.79,55.68
server_11,21:38:20,91.23,86.68
server_11,21:38:25,50.34,53.2
server_11,21:38:30,28.94,41.44
server_11,21:38:35,25.37,91.88
server_11,21:38:40,99.79,15.21
server_11,21:38:45,49.85,35.8
server_11,21:38:50,92.73,97.1
server_11,21:38:55,34.52,28.47
server_11,21:39:00,47.97,52.51
server_11,21:39:05,45.46,67.4
server_11,21:39:10,61.55,57.99
server_11,21:39:15,51.27,44.34
server_11,21:39:20,38.03,24.13
server_11,21:39:25,10.41,89.66
server_11,21:39:30,60.49,40.34
server_11,21:39:35,52.66,39.53
server_11,21:39:40,87.54,94.44
server_11,21:39:45,78.72,55.22
server_11,21:39:50,24.61,91.68
server_11,21:39:55,20.89,91.27
server_11,21:40:00,33.17,33.51
server_11,21:40:05,59.58,72.66
server_11,21:40:10,40.09,39.98
server_11,21:40:15,94.52,4.83
server_11,21:40:20,58.61,57.43
server_11,21:40:25,29.24,24.0
server_11,21:40:30,17.49,99.85
server_11,21:40:35,29.04,30.75
server_11,21:40:40,21.17,26.84
server_11,21:40:45,56.28,40.22
server_11,21:40:50,52.29,62.32
server_11,21:40:55,21.32,45.77
server_11,21:41:00,64.1,52.06
server_11,21:41:05,91.24,99.51
server_11,21:41:10,50.9,43.01
server_11,21:41:15,92.56,81.68
server_11,21:41:20,20.44,41.71
server_11,21:41:25,67.69,58.96
server_11,21:41:30,28.24,32.89
server_11,21:41:35,19.11,84.54
server_11,21:41:40,58.32,42.32
server_11,21:41:45,94.1,87.34
server_11,21:41:50,5.76,84.89
server_11,21:41:55,75.24,58.72
server_11,21:42:00,35.19,54.99
server_11,21:42:05,47.78,48.14
server_11,21:42:10,49.24,55.84
server_11,21:42:15,85.04,4.41
server_11,21:42:20,69.75,31.8
server_11,21:42:25,64.61,51.96
server_11,21:42:30,48.93,60.41
server_11,21:42:35,45.93,64.18
server_11,21:42:40,42.56,52.66
server_11,21:42:45,26.8,91.4
server_11,21:42:50,0.47,97.73
server_11,21:42:55,70.82,53.08
server_11,21:43:00,24.97,31.24
server_11,21:43:05,85.05,83.25
server_11,21:43:10,56.69,73.48
server_11,21:43:15,32.99,41.16
server_11,21:43:20,28.55,24.83
server_11,21:43:25,21.58,21.15
server_11,21:43:30,66.66,57.51
server_11,21:43:35,95.46,28.18
server_11,21:43:40,21.11,43.96
server_11,21:43:45,68.95,70.72
server_11,21:43:50,41.39,49.7
server_11,21:43:55,5.02,83.86
server_11,21:44:00,84.99,28.14
server_11,21:44:05,47.59,47.5
server_11,21:44:10,83.85,6.28
server_11,21:44:15,78.24,30.36
server_11,21:44:20,28.1,14.55
server_11,21:44:25,69.86,52.12
server_11,21:44:30,35.77,39.27
server_11,21:44:35,1.38,85.72
server_11,21:44:40,25.16,27.55
server_11,21:44:45,21.43,97.43
server_11,21:44:50,59.67,44.69
server_11,21:44:55,69.64,55.38
server_11,21:45:00,81.92,12.3
server_11,21:45:05,30.11,38.46
server_11,21:45:10,25.22,80.81
server_11,21:45:15,71.42,40.61
server_11,21:45:20,40.93,37.58
server_11,21:45:25,49.65,49.44
server_11,21:45:30,55.19,58.41
server_11,21:45:35,27.16,90.85
server_11,21:45:40,82.62,9.03
server_11,21:45:45,92.34,15.98
server_11,21:45:50,51.82,46.18
server_11,21:45:55,36.39,52.11
server_11,21:46:00,96.63,96.18
server_11,21:46:05,67.96,58.66
server_11,21:46:10,51.76,33.23
server_11,21:46:15,49.8,46.29
server_11,21:46:20,58.67,51.01
server_11,21:46:25,95.86,90.81
server_11,21:46:30,42.15,54.25
server_11,21:46:35,39.43,41.24
server_11,21:46:40,38.42,58.26
server_11,21:46:45,40.33,35.34
server_11,21:46:50,24.72,94.08
server_11,21:46:55,22.21,27.96
server_11,21:47:00,12.47,89.86
server_11,21:47:05,9.1,97.96
server_11,21:47:10,7.39,83.19
server_11,21:47:15,25.23,42.58
server_11,21:47:20,41.52,33.65
server_11,21:47:25,96.08,96.56
server_11,21:47:30,4.05,82.73
server_11,21:47:35,56.4,73.62
server_11,21:47:40,86.48,81.9
server_11,21:47:45,55.01,42.36
server_11,21:47:50,89.19,95.27
server_11,21:47:55,34.8,38.73
server_11,21:48:00,27.69,34.81
server_11,21:48:05,90.82,91.54
server_11,21:48:10,54.09,74.56
server_11,21:48:15,33.22,42.51
server_11,21:48:20,61.42,43.53
server_11,21:48:25,57.52,66.0
server_11,21:48:30,39.7,42.52
server_11,21:48:35,59.83,54.49
server_11,21:48:40,19.62,91.86
server_11,21:48:45,56.39,55.17
server_11,21:48:50,94.36,92.2
server_11,21:48:55,2.04,99.93
server_11,21:49:00,44.36,42.67
server_11,21:49:05,35.11,40.68
server_11,21:49:10,52.54,64.97
server_11,21:49:15,82.86,29.72
server_11,21:49:20,88.71,98.52
server_11,21:49:25,62.66,71.02
server_11,21:49:30,18.95,86.97
server_11,21:49:35,95.41,15.84
server_11,21:49:40,23.58,95.62
server_11,21:49:45,67.3,41.57
server_11,21:49:50,86.23,94.67
server_11,21:49:55,36.18,31.39
server_11,21:50:00,51.64,47.87
server_11,21:50:05,38.53,20.51
server_11,21:50:10,38.13,29.08
server_11,21:50:15,57.97,59.84
server_11,21:50:20,58.51,53.88
server_11,21:50:25,47.48,44.98
server_11,21:50:30,45.72,58.32
server_11,21:50:35,51.98,66.63
server_11,21:50:40,72.82,48.09
server_11,21:50:45,34.13,26.87
server_11,21:50:50,53.94,63.2
server_11,21:50:55,25.32,26.82
server_11,21:51:00,33.35,41.37
server_11,21:51:05,54.04,40.59
server_11,21:51:10,21.06,12.54
server_11,21:51:15,37.88,44.29
server_11,21:51:20,40.99,45.74
server_11,21:51:25,40.49,32.35
server_11,21:51:30,29.12,88.93
server_11,21:51:35,93.63,5.87
server_11,21:51:40,88.16,86.21
server_11,21:51:45,41.41,49.5
server_11,21:51:50,59.26,68.06
server_11,21:51:55,85.03,20.47
server_11,21:52:00,27.91,46.98
server_11,21:52:05,45.88,56.8
server_11,21:52:10,28.71,31.3
server_11,21:52:15,37.44,49.35
server_11,21:52:20,66.76,51.89
server_11,21:52:25,63.36,60.33
server_11,21:52:30,30.55,5.66
server_11,21:52:35,59.17,62.64
server_11,21:52:40,67.13,69.11
server_11,21:52:45,85.33,99.99
server_11,21:52:50,54.29,33.41
server_11,21:52:55,88.29,97.8
server_11,21:53:00,50.88,63.31
server_11,21:53:05,36.42,54.21
server_11,21:53:10,41.53,40.91
server_11,21:53:15,98.93,96.91
server_11,21:53:20,76.71,58.09
server_11,21:53:25,35.29,27.6
server_11,21:53:30,14.26,95.24
server_11,21:53:35,82.8,25.82
server_11,21:53:40,89.78,1.77
server_11,21:53:45,66.56,44.17
server_11,21:53:50,68.32,36.12
server_11,21:53:55,24.62,26.79
server_11,21:54:00,41.83,42.95
server_11,21:54:05,94.05,82.09
server_11,21:54:10,48.9,43.65
server_11,21:54:15,26.01,27.28
server_11,21:54:20,58.28,71.15
server_11,21:54:25,60.31,61.72
server_11,21:54:30,86.52,98.79
server_11,21:54:35,34.56,21.9
server_11,21:54:40,90.18,21.56
server_11,21:54:45,22.43,17.71
server_11,21:54:50,42.09,57.75
server_11,21:54:55,67.92,45.12
server_11,21:55:00,37.96,37.89
server_11,21:55:05,22.96,17.68
server_11,21:55:10,49.28,59.05
server_11,21:55:15,30.42,51.32
server_11,21:55:20,21.12,21.35
server_11,21:55:25,68.79,85.14
server_11,21:55:30,41.57,45.2
server_11,21:55:35,75.52,39.38
server_11,21:55:40,31.05,46.65
server_11,21:55:45,65.17,70.79
server_11,21:55:50,49.9,20.41
server_11,21:55:55,23.14,42.82
server_11,21:56:00,50.56,70.03
server_11,21:56:05,85.21,82.94
server_11,21:56:10,57.83,50.3
server_11,21:56:15,53.56,35.03
server_11,21:56:20,96.42,13.92
server_11,21:56:25,25.89,40.96
server_11,21:56:30,21.6,26.74
server_11,21:56:35,54.34,58.61
server_11,21:56:40,68.98,69.06
server_11,21:56:45,94.02,4.75
server_11,21:56:50,32.71,37.6
server_11,21:56:55,53.04,62.7
server_11,21:57:00,45.81,22.0
server_11,21:57:05,32.59,40.8
server_11,21:57:10,30.96,31.62
server_11,21:57:15,51.11,57.32
server_11,21:57:20,36.39,37.39
server_11,21:57:25,88.04,88.65
server_11,21:57:30,45.67,33.37
server_11,21:57:35,48.9,42.15
server_11,21:57:40,20.8,25.97
server_11,21:57:45,40.19,32.28
server_11,21:57:50,86.63,18.79
server_11,21:57:55,35.94,28.45
server_11,21:58:00,27.67,48.13
server_11,21:58:05,44.44,30.86
server_11,21:58:10,68.48,43.59
server_11,21:58:15,11.23,97.03
server_11,21:58:20,36.37,34.77
server_11,21:58:25,94.49,89.72
server_11,21:58:30,65.69,53.64
server_11,21:58:35,65.84,76.51
server_11,21:58:40,39.73,21.66
server_11,21:58:45,27.12,28.98
server_11,21:58:50,47.11,63.97
server_11,21:58:55,29.83,28.29
server_11,21:59:00,66.72,55.14
server_11,21:59:05,63.84,64.82
server_11,21:59:10,73.22,43.84
server_11,21:59:15,23.18,24.33
server_11,21:59:20,55.04,64.05
server_11,21:59:25,1.94,97.9
server_11,21:59:30,20.85,24.14
server_11,21:59:35,65.14,52.57
server_11,21:59:40,21.41,46.83
server_11,21:59:45,28.25,43.35
server_11,21:59:50,54.58,49.75
server_11,21:59:55,9.04,87.39
server_11,22:00:00,15.9,98.33
server_11,22:00:05,22.51,19.38
server_11,22:00:10,39.78,21.52
server_11,22:00:15,44.33,26.6
server_11,22:00:20,91.28,81.06
server_11,22:00:25,28.99,94.71
server_11,22:00:30,24.21,26.89
server_11,22:00:35,55.95,59.38
server_11,22:00:40,26.39,20.1
server_11,22:00:45,96.0,88.11
server_11,22:00:50,27.83,30.37
server_11,22:00:55,24.16,83.51
server_11,22:01:00,60.71,42.02
server_11,22:01:05,58.09,65.57
server_11,22:01:10,51.47,58.1
server_11,22:01:15,54.21,58.84
server_11,22:01:20,20.88,95.61
server_11,22:01:25,98.3,18.71
server_11,22:01:30,23.21,18.26
server_11,22:01:35,96.92,21.94
server_11,22:01:40,95.53,94.53
server_11,22:01:45,99.59,97.26
server_11,22:01:50,27.47,18.96
server_11,22:01:55,23.8,28.91
server_11,22:02:00,50.65,59.41
server_11,22:02:05,69.51,38.27
server_11,22:02:10,53.55,55.94
server_11,22:02:15,45.56,38.25
server_11,22:02:20,21.35,28.46
server_11,22:02:25,83.64,24.34
server_11,22:02:30,37.06,57.07
server_11,22:02:35,49.59,59.02
server_11,22:02:40,32.87,37.17
server_11,22:02:45,81.31,19.63
server_11,22:02:50,40.87,45.3
server_11,22:02:55,58.91,68.76
server_11,22:03:00,71.9,59.06
server_11,22:03:05,41.21,32.35
server_11,22:03:10,45.69,34.14
server_11,22:03:15,38.55,49.98
server_11,22:03:20,29.03,39.67
server_11,22:03:25,25.23,27.23
server_11,22:03:30,57.56,57.53
server_11,22:03:35,43.24,64.72
server_11,22:03:40,59.14,65.57
server_11,22:03:45,90.69,94.76
server_11,22:03:50,51.59,38.94
server_11,22:03:55,68.18,74.87
server_11,22:04:00,31.19,39.11
server_11,22:04:05,25.68,20.25
server_11,22:04:10,58.91,41.3
server_11,22:04:15,46.82,42.2
server_11,22:04:20,17.94,96.18
server_11,22:04:25,79.51,43.42
server_11,22:04:30,63.52,62.44
server_11,22:04:35,97.39,88.09
server_11,22:04:40,43.56,61.36
server_11,22:04:45,82.51,11.0
server_11,22:04:50,68.34,66.59
server_11,22:04:55,66.8,76.52
server_11,22:05:00,66.71,78.93
server_11,22:05:05,29.65,25.94
server_11,22:05:10,2.84,95.67
server_11,22:05:15,98.43,92.78
server_11,22:05:20,48.37,64.46
server_11,22:05:25,47.44,37.41
server_11,22:05:30,34.7,40.87
server_11,22:05:35,37.39,41.42
server_11,22:05:40,52.83,64.79
server_11,22:05:45,67.45,85.8
server_11,22:05:50,21.14,16.3
server_11,22:05:55,57.65,69.18
server_11,22:06:00,40.25,48.42
server_11,22:06:05,62.49,39.75
server_11,22:06:10,56.9,44.95
server_11,22:06:15,56.36,66.98
server_11,22:06:20,97.83,26.78
server_11,22:06:25,10.46,80.53
server_11,22:06:30,9.37,82.06
server_11,22:06:35,38.19,48.43
server_11,22:06:40,88.21,87.61
server_11,22:06:45,38.89,46.28
server_11,22:06:50,93.96,5.88
server_11,22:06:55,94.4,98.87
server_11,22:07:00,43.71,41.42
server_11,22:07:05,83.65,25.89
server_11,22:07:10,87.2,80.26
server_11,22:07:15,51.07,69.43
server_11,22:07:20,17.46,81.92
server_11,22:07:25,48.19,41.99
server_11,22:07:30,47.46,63.88
server_11,22:07:35,42.23,48.88
server_11,22:07:40,27.14,22.22
server_11,22:07:45,78.78,40.09
server_11,22:07:50,21.38,46.3
server_11,22:07:55,62.99,67.29
server_11,22:08:00,21.14,35.84
server_11,22:08:05,21.64,41.51
server_11,22:08:10,88.44,87.55
server_11,22:08:15,48.04,47.49
server_11,22:08:20,21.2,33.69
server_11,22:08:25,28.37,25.05
server_11,22:08:30,22.61,15.27
server_11,22:08:35,77.46,35.24
server_11,22:08:40,37.44,45.83
server_11,22:08:45,95.82,28.42
server_11,22:08:50,57.07,70.38
server_11,22:08:55,25.99,12.18
server_11,22:09:00,48.21,46.68
server_11,22:09:05,2.78,85.69
server_11,22:09:10,29.73,33.66
server_11,22:09:15,97.13,84.26
server_11,22:09:20,68.45,52.58
server_11,22:09:25,64.64,62.54
server_11,22:09:30,15.02,90.29
server_11,22:09:35,38.11,28.71
server_11,22:09:40,47.25,33.57
server_11,22:09:45,63.83,57.95
server_11,22:09:50,91.08,3.75
server_11,22:09:55,98.96,94.71
server_11,22:10:00,20.68,26.94
server_11,22:10:05,89.34,91.72
server_11,22:10:10,23.71,28.67
server_11,22:10:15,99.27,12.38
server_11,22:10:20,47.17,49.68
server_11,22:10:25,95.14,11.52
server_11,22:10:30,56.78,47.02
server_11,22:10:35,66.15,86.89
server_11,22:10:40,54.76,56.46
server_11,22:10:45,47.33,43.99
server_11,22:10:50,35.0,26.25
server_11,22:10:55,44.52,51.44
server_11,22:11:00,41.2,31.11
server_11,22:11:05,60.5,47.94
server_11,22:11:10,53.88,49.16
server_11,22:11:15,97.21,14.22
server_11,22:11:20,21.13,27.04
server_11,22:11:25,38.42,27.27
server_11,22:11:30,33.77,18.87
server_11,22:11:35,70.95,35.56
server_11,22:11:40,95.32,5.85
server_11,22:11:45,24.0,46.65
server_11,22:11:50,39.51,39.93
server_11,22:11:55,25.05,82.86
server_11,22:12:00,99.89,16.6
server_11,22:12:05,57.08,37.95
server_11,22:12:10,62.25,78.72
server_11,22:12:15,66.4,60.16
server_11,22:12:20,33.42,47.58
server_11,22:12:25,1.83,89.09
server_11,22:12:30,92.95,96.46
server_11,22:12:35,90.45,84.11
server_11,22:12:40,23.91,28.87
server_11,22:12:45,44.44,52.7
server_11,22:12:50,67.09,54.87
server_11,22:12:55,49.16,52.96
server_11,22:13:00,47.95,40.2
server_11,22:13:05,16.1,97.08
server_11,22:13:10,34.04,42.1
server_11,22:13:15,42.53,28.0
server_11,22:13:20,36.94,47.74
server_11,22:13:25,45.23,33.42
server_11,22:13:30,36.4,33.53
server_11,22:13:35,97.78,2.97
server_11,22:13:40,49.85,66.1
server_11,22:13:45,59.48,73.87
server_11,22:13:50,40.45,44.74
server_11,22:13:55,56.55,67.65
server_11,22:14:00,58.45,72.61
server_11,22:14:05,71.63,52.62
server_11,22:14:10,42.97,55.74
server_11,22:14:15,62.64,56.38
server_11,22:14:20,91.49,27.04
server_11,22:14:25,69.57,55.59
server_11,22:14:30,52.36,46.78
server_11,22:14:35,36.09,35.56
server_11,22:14:40,84.57,25.17
server_11,22:14:45,21.06,37.19
server_11,22:14:50,20.12,23.61
server_11,22:14:55,59.51,52.64
server_11,22:15:00,41.73,20.44
server_11,22:15:05,20.69,92.78
server_11,22:15:10,0.15,87.86
server_11,22:15:15,40.9,47.22
server_11,22:15:20,25.7,42.85
server_11,22:15:25,67.5,63.76
server_11,22:15:30,28.33,35.24
server_11,22:15:35,52.48,44.23
server_11,22:15:40,32.22,44.92
server_11,22:15:45,62.61,71.72
server_11,22:15:50,34.69,39.61
server_11,22:15:55,26.74,91.29
server_11,22:16:00,69.89,52.13
server_11,22:16:05,54.82,71.35
server_11,22:16:10,36.89,29.68
server_11,22:16:15,26.09,21.64
server_11,22:16:20,51.49,43.73
server_11,22:16:25,44.65,53.92
server_11,22:16:30,6.55,96.3
server_11,22:16:35,28.27,52.02
server_11,22:16:40,95.41,25.31
server_11,22:16:45,19.3,89.96
server_11,22:16:50,41.19,48.45
server_11,22:16:55,0.97,80.87
server_11,22:17:00,65.82,80.83
server_11,22:17:05,71.54,39.47
server_11,22:17:10,32.52,40.0
server_11,22:17:15,30.58,27.97
server_11,22:17:20,45.36,56.5
server_11,22:17:25,98.47,97.02
server_11,22:17:30,42.94,44.9
server_11,22:17:35,65.52,55.29
server_11,22:17:40,89.44,88.38
